rec_id,given_name,surname,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id
rec-1555-dup-0,charlee,hugelbmann,martley circuit,eddington,mosman,4802,sa,19490921,6939061
rec-1377-dup-1,thomas,evison,power street,,haigslea,2880,wa,19970523,2857660
rec-1095-org,holly,coffey,endeavour street,dooducinn,brisbane,4860,vic,19200331,6863112
rec-1848-dup-3,ella,crou ch,tieve tara,wybalena grove,urangan,3027,wa,19391003,3031169
rec-68-org,archie,campbell,wagstaff place,belmore river,carlingford,4560,vic,19730903,4897470
rec-32-org,willow,froscio,yanda street,st johnof god hospital,keilor,5022,vic,19091226,6630637
rec-608-org,courtney,petersen,angophora street,kanangra hostel,altona north,2614,qld,19740401,4793337
rec-524-dup-0,michsel,david,mcluckie crescent,glebnrqe,murdoch,3143,sa,19320323,8644609
rec-903-dup-0,alexa-rose,hwite,miles place,tourist caravn park,batemans bay,6169,nsw,19590818,8035124
rec-461-dup-1,lochlan,malorj,ponderosa,albermarle place,woori yallock,5355,qld,19780720,7679335
rec-942-org,jacob,dichiera,solomon crescent,curtin house,harbord,2602,nsw,19741113,5508111
rec-1857-org,michaela,thrussell,markell place,nunnook,frenchs forest,6728,qld,19250608,1947368
rec-1265-org,caitlin,menzies,adair street,kilnacrott,wentworth falls,2758,nsw,19190514,8126161
rec-1919-dup-0,ja red,jolky,macarthura venue,nareen gardens hostel,floreat,2290,nsw,19281125,7406558
rec-419-dup-0,sydoernko,david,fuhrmans treet,the mano rbraeside,sefton park,3153,vic,,1746512
rec-1117-dup-3,samuel,webb,balala place,tourist caravn park,osborn e park,5032,vic,19401203,9777818
rec-262-org,charles,trevorrow,duggan street,inishmore,whitebridge,5473,vic,19721022,5211176
rec-633-dup-1,william,pettingull,messenger street,browne's reef,coffs harbour,4670,nsw,19440720,6935665
rec-1516-org,hanna,friebel,mildenhall place,elmwood,blackheath,3561,vic,19861123,5878729
rec-1983-dup-0,talai,oli veri,ankaa p lace,westleigh,mosman,3311,qld,19020831,8405432
rec-75-org,samara,willing,,coolinda,concord,3765,nsw,19270204,1045315
rec-1396-org,trinity,campbell,blamey crescent,beauchamp street,clayfield,3021,vic,19000209,2793845
rec-526-dup-0,maya,green,louisa lawson crescent,,bligh park,4817,wa,19790228,5349388
rec-613-dup-0,mikhaili,petersen,mcluckie rescent,,swan hill,3124,qld,19940727,2517828
rec-1963-dup-1,jade,brownw,noble close,circle h,avoca,3180,qld,19921015,1314590
rec-1339-org,jack,fernando,hall street,rankin park,mitcham,6006,vic,19460903,1944943
rec-917-org,patrick,vincent,outtrim avenue,glendower,willetton,3984,nsw,19510921,9836975
rec-1085-org,schkirra,walpole,namadgi circuit,rydellan,bibra lake,2234,nsw,19560330,1950180
rec-103-dup-0,benjamin,koerbin,wybel anah,violet grover place,mill park,2446,nsw,19210210,3808808
rec-1080-dup-2,lachlian,burt,follett street,eldwick,corowa,4065,nsw,19220712,1863874
rec-1934-dup-0,lucy,bela,myall street,cohuna estate,ryed,4163,vic,19090524,6448886
rec-1124-dup-1,samuel,mccarthy,kanbi place,ponderosa,osborne park,2166,nsw,19400529,6158276
rec-1124-org,jarod,mccarthy,kanbi place,,osborne park,2166,nsw,19400529,6158276
rec-481-dup-0,isabella,daloia,geeves court,john flynn mefical centre,frankston,2146,vic,19260410,9952484
rec-976-org,keelin,priest,albermarle place,kyeema,beaumaris,4506,wa,19100920,7236512
rec-700-dup-2,christian,,booleestreet,noss,doubleview,4352,,19491125,2992541
rec-1210-org,luke,hindess,gledden street,nairn lodge,clarence park,4703,qld,19771109,1089096
rec-636-dup-4,charzlie,goode,taussplace,,mitcham,2575,vic,19761213,6548135
rec-432-dup-1,gilbertson,andrew,anembo s treet,apt 312 the rock wall,nedlands,4702,nsw,19460513,1862712
rec-1896-org,emiily,morrison,foveaux street,kareela,hamilton,4700,nsw,19430721,7972954
rec-1355-dup-0,melissa,lanzotti,balfour rcescent,killaravlodge,cranbourne,2064,vic,19080103,7432331
rec-859-dup-0,alexancra,howie,clancy street,,goodwood,3033,act,19551111,4104594
rec-1173-dup-4,david,ried,mina wylie crescent,,thornbury,3281,qld,19840327,3069553
rec-1713-org,,reid,prichard circuit,sundown motor vill,oak flats,6163,vic,19660308,1911812
rec-844-dup-0,caresse,lyden,nemarang c rescent,sunnyspo tfarm,nunawading,3199,sa,19250803,3017029
rec-567-dup-2,isabella,shandley,fincham crescent,wilga,monto,2642,nsw,19520602,2401777
rec-1573-org,taliah,lowe,rayment place,colbin park,edithvale,2346,sa,19090206,4605726
rec-791-org,thomas,white,forlonge street,cleveland,spearwood,2471,sa,19101219,8203692
rec-321-org,emiily,robson,bungonia street,st francis vlge,dianella,5066,wa,19420328,9454883
rec-964-dup-0,jack,patafta,leahy close,redhills,charlestown,3134,vci,19400728,8570924
rec-855-dup-3,jasmine,royle,minehan place,geregarowstation,werirngton,5162,nsw,19471027,8590831
rec-944-dup-4,cooper,coxon,downard street,homewood,laanecoorie,3128,sa,19070923,5430172
rec-772-dup-0,lily,hyland,durack steret,roxall,wilroy,2250,nsw,19440426,7053521
rec-1349-org,jack,weller,tristania street,sect 341,thornbury,4280,nsw,19010507,8279243
rec-1672-dup-0,james,vincent,cumpston place,pacific palms caravn park,capertee,3530,nsw,19620905,3977077
rec-1026-dup-1,xani,green,phillip avenue,abbey green,armidale,5108,nsw,19390410,9201857
rec-216-org,keeley,felmingham,angliss place,cranbrook,annandale,2640,nsw,19860811,5148092
rec-1160-dup-0,silas,edhouse,fincham cr escent,gateway vlge caravn park,terrimal,2702,nsw,19460712,6281089
rec-1490-dup-0,sonja,wilknis,alfred hill drive,st john of god hospital,huonville,2768,,19741205,2867046
rec-85-dup-1,zane,wilkids,britten-jones drive,cerbrus,coolaroo,6208,nsw,19471017,7918563
rec-918-dup-2,eboni,pantazopoulos,waughtclose,wyomingpark,aldgate,2325,sa,19860807,9030076
rec-1991-dup-0,kai,white,allunga,cockcroft avenue,parramtta,4197,,19551009,5791061
rec-1148-dup-0,silzs,noble,ainsworth street,yongaoa,clayton,2281,wa,19211208,6886508
rec-235-dup-0,callnum,arbuckle,crozier ircuit,belmore river,narellan,4555,nsw,19010927,1975419
rec-1069-dup-2,connor,moerland,arthur circle,redcross units,greenwood,2680,wa,19351222,6169516
rec-1782-dup-1,amelia,blake,halfreyhcircuit,mt pleaaant,shoalhavdn heads,6162,sa,19880506,4642758
rec-230-dup-1,emiily,,mackenzie street,,salisbur y heights,2121,wa,19670203,5628066
rec-1681-org,callum,finlay,ebenezer street,arcadia,craigmore,4461,nsw,19550312,2783111
rec-66-dup-2,riley,morrison,,arlington,moonta,2024,qld,19810825,6404764
rec-1524-org,samantha,millar,ina gregory circuit,,bossley park,4304,sa,19181229,2470912
rec-621-dup-0,jessica,anjewierden,duffy sgreet,kianinny cabins,bongasre,2227,qld,19120208,7536704
rec-609-dup-2,,brookhouse,kavel street,c/-the student village,riverwood,6010,wa,19200905,9060410
rec-1692-dup-1,jesscia,shehperd,beazley crescent,tintagel,broadford,4067,act,19561005,2726910
rec-1624-dup-1,kirra,truslove,epacri s place,sunnyview,kirribilli,4500,wa,19070603,7140227
rec-1885-org,dominic,ryan,bargang crescent,yambacoona,bundaberg,2752,nsw,19760328,8065627
rec-1968-org,sarah,broadby,companion crescent,tiverton,ballarat,4178,qld,19420323,3142033
rec-626-org,kaitlyn,pizanias,sheaffe street,nunton,kemps creek,2502,nsw,19131205,4026380
rec-817-dup-0,liky,nguyen,hirschfeld crescent,afflexian,milperra,2084,wa,19270126,3183110
rec-1117-org,samuel,webb,balala place,tourist caravn park,osborne park,5032,vic,19401203,9777818
rec-1361-dup-0,sam,clarke,couchman crescent,rosetta village,echuca wset,5043,vic,19640103,6444384
rec-1684-org,holly,stoker,ballumbir street,chetwynd,kirrawee,6009,vic,19300121,8123371
rec-508-dup-3,aliza,petersen,owen dixon drive,,mintl,3029,wa,19441022,6090944
rec-1119-org,alexa-rose,smithson,miller street,bright view,albury,3212,qld,19741012,2875274
rec-255-dup-0,zachary,hude,spofforth street,oakleaves,eldorado,2014,qld,,5024676
rec-984-org,jackson,camillo,badcoe street,woodleigh,barrack heights,5238,nsw,19451024,2240410
rec-1505-org,nicholas,plesa,yerra court,cnjla mntn,springfield,3128,nsw,19000520,4417121
rec-530-dup-0,jack,facci,packer street,somertln park,belrose,3806,sa,19960816,1697247
rec-14-dup-1,colegate,jett,hampton circuit,gibraltar,st albans,6011,nsw,19021119,1742749
rec-1955-org,ethan,leslie,hobart place,thistledoo,bacchus marsh,4575,nsw,19400429,4474942
rec-140-dup-1,nicholas,shepyerd,jerrabomberra avenue,sec 1,altona orth,3123,nsw,19441101,3789481
rec-695-dup-0,liana,shelley,tarra tplace,,noble park north,2170,nsw,19941124,5175090
rec-1935-org,harry,berry,mcglinn place,darjeeling,petersham,3805,vic,19540411,2732878
rec-1291-dup-0,natasha,stanley,gooreen street,treetops,dalby,2062,qld,19331015,7039195
rec-306-dup-0,danielle,morrison,london icrcuit,sec 552,wollongong north,4701,vic,19030709,8907802
rec-1982-dup-0,goryan,ruby,keartlandsttreet,nedlyn,scarborough,3023,wa,19351205,7204516
rec-223-dup-0,noah,mason,,st james,burwood,2142,sa,19500202,8983319
rec-985-dup-4,felicity,,federal highway,argy le,mayfield,4125,qld,,2661643
rec-1084-dup-1,laura,papagergiou,elimatta street,glenview,woollahra,4051,nsw,19980305,9041936
rec-1137-org,cameron,noble,tepper circuit,shangrila cvan park,rowville,7004,tas,19260104,3664213
rec-202-dup-2,stephenson,elizbeth,warar,hallen c lose,kununurra,4127,nsw,19121119,5112945
rec-591-dup-1,sarah,mchenry,bullock circuit,john flynn medical centre,batlow,4564,vci,19020515,2024964
rec-695-org,liana,shelley,tarra place,,noble park north,2170,nsw,19941124,5175090
rec-1451-dup-0,jarvis,colema,ngere,anderson street,north sydney,2486,vic,19851226,3498401
rec-1747-dup-1,dixon,alyssa,halford crescent,willandra,edgecliff,4101,nsw,19860103,3916772
rec-903-org,alexa-rose,white,miles place,tourist caravn park,batemans bay,6169,nsw,19590818,8035124
rec-425-org,olivia,pettingill,evelyn owen crescent,rangeville,asquith,2261,act,19520801,2425353
rec-444-org,zachariah,morcom,dixon drive,bletchly park,toowoomba,2068,wa,19020803,1961455
rec-94-org,tuscany,hickinbotham,coranderrk street,torrens grove estate,irymple,4814,nsw,19431004,8062541
rec-273-org,tahlia,mccaffrey,joyce place,sundown motor vill,cronulla,3585,nsw,19931209,4378802
rec-1657-org,olivia,hobson,louis loder street,summit cottage,kaleen,4870,nsw,19760812,4535695
rec-46-dup-1,ethan,campbell,reuther street,,moorook,4070,qld,19291017,3430363
rec-181-org,brigitte,bishop,dooland court,northbridge marina,montmorency,3122,sa,19271211,7848970
rec-330-dup-3,nathna,monaco,hollis place,villag2,summer hill,4207,nss,19251021,1784132
rec-1316-dup-0,william,bracci,upper flat,hann street,camp hill,2154,nsw,19470617,7315857
rec-1007-dup-3,rebekah,modystach,hemmant street,pyramid cara park,iluka,2216,nsw,19341113,8796023
rec-1720-org,,kiss,pialligo avenue,caravn park,dandenong north,2530,vic,19310218,3431125
rec-564-org,arabella,weller,westbury circuit,snake gully,suffolk park,4814,vic,19641224,9147387
rec-131-org,samuel,jolly,lorimer place,greenswylde,collie,3222,sa,19690129,6221065
rec-656-dup-4,danielle,reid,kootar acrescent,cave hill creek,wanniassa,4202,wa,19530118,3310083
rec-796-dup-2,oliver,vassiliotis,mortimer lewis drive,,leongatqha,5022,nsw,19910804,4669127
rec-642-dup-1,katelyn,colegtae,fiveash street,retirement village,londonderry,2195,nsw,19280828,4406021
rec-1418-dup-1,ewapn,wittchen,barne tt close,ronobri,bonnells bay,2295,vic,,9662319
rec-1904-dup-3,cameron,bisho,chillagoe street,edithzhall,numeralla,6152,sa,19290325,8928429
rec-1707-dup-0,,hoffman,matina street,sun city resort,ascot park,4107,wa,19760203,9419843
rec-1004-dup-2,tayla,white,kambalda ctescent,ambervale,bonville,2905,vic,19310715,2230673
rec-277-dup-2,juliana,petersen,currong street,admiralty quays,glesnide,5280,nsw,19610510,1726629
rec-1998-org,ryan,vincent,chewings street,wirringulla,daylesford,3072,,19170728,2158837
rec-1050-dup-3,jenna,pasailc,tarana stnreet,mallanganee,osbofne,4342,vic,19541124,7730932
rec-663-org,ella,moody,clarey crescent,locn 217,merrijig,3550,nsw,19350314,1440709
rec-1842-dup-2,breony,dixon,rohan rivett crescent,,kellyville,4224,vic,19351022,7462490
rec-428-dup-1,voy,katelin,nott street,,graceville,4872,vic,19511208,3546400
rec-1933-org,connor,weaver,fihelly street,orchid square,doubleview,2214,qld,19550613,7463808
rec-1898-org,william,mason,macfarland crescent,nioka,prospect,3039,qld,19710305,3187117
rec-1062-dup-2,madison,dixon,sanfor d place,white lodge,ringqood,5047,sa,19220609,7161189
rec-1887-org,jessica,white,hopetoun circuit,leisure living vlge,martindale,2112,qld,19281109,9362402
rec-81-dup-0,cooper,felten,masters lpace,amherst v illage,greensborough,2520,qld,19290422,3396780
rec-1542-org,katherine,dicamillo,giffen close,bulala,rye,2518,nsw,19740803,6873029
rec-1695-dup-2,lydia,doosey,northbourne avenue,telemon orchards,corio,4670,nsw,19751220,1835068
rec-593-dup-4,oliiva,blackwell,barton highway,mountview,artarmon,2229,qld,19641223,9582758
rec-356-dup-1,samantha,doblinger,bangalay crescent,the hammond village,deer park,4380,nsw,19131222,6196240
rec-670-dup-4,emmk,louca,cherry place,pinedrotf,berwick,3367,vic,19590398,4142406
rec-230-dup-0,emiily,brummer-archer,mackenzie wtreet,sunbury,salisbury heights,2121,wa,19670203,5628066
rec-995-dup-0,lauren,noack,miago court,clisby afrm,combara,6722,sa,19020919,2241605
rec-45-org,thomas,blake,earle street,chanak,blue mountain heights,2219,vic,19000627,5119652
rec-1100-dup-3,giaan,blacwell,kleinig street,port 262,biggera waters,2250,nws,19770512,6179681
rec-1574-dup-1,travks,gearman,birdwood street,sunny brees,chatham,5353,nsw,19461203,9247527
rec-771-dup-2,ned,lodeg,karuah street,athlone,bundamba,2280,act,19510526,9020603
rec-1947-dup-0,lilu,les,learmonth drive,glenview,patterson lakes,2031,tas,19181114,2396732
rec-1936-dup-0,lochlan,selth,holland street,hamilton,carina heights,4800,nsw,19821231,9019052
rec-1201-org,tommi-lee,tuit,vincent place,aranmor,orchard hills,7250,tas,19200805,1237681
rec-981-dup-3,benedict,coleman,summerville crescent,huntawyle,avondale heights,4560,wa,19380327,1480351
rec-655-dup-2,rebecc,trenerry,ashburne street,,roxburgh park,2000,wa,19050103,2980023
rec-1326-org,joshua,gilbertson,trumper street,peridon vlge,brisbane,3148,sa,19511114,6225856
rec-94-dup-0,tuscany,vinemt,coranderrkustreet,torrens grove estate,irymple,4814,nsw,19431004,8062541
rec-324-dup-1,caitlin,lowe,,longridge,balcatta,6026,sa,19551029,1321288
rec-1035-dup-2,jaiden,rolilns,swinden street,tulgeywood,balwyn north,2224,nt,19280722,7626396
rec-1097-org,isabella,theodore,churchill way,nioka,redan,2446,vic,19711102,2898842
rec-1629-dup-2,fihn,maczkowiack,oxley street,bulliac street,wantirna,2196,nt,19101031,4732796
rec-1071-dup-3,michael,tylkowski,ashburton circuit,the market place,st peters,2570,nsw,,9384397
rec-705-dup-0,archie,clarke,nangor street,oma ru,westmead,2251,vic,19780909,5273648
rec-1329-dup-4,grayson,stanley,eaglemont retreat,,brighton-le-sands,4107,tsa,19710422,5818249
rec-177-dup-2,joshua,parr,,corcoran,bungwshl,6251,vic,19950525,9630143
rec-1546-org,sam,webb,bacchus circuit,lakewood estate,dianella,3724,nsw,19970913,7194532
rec-1446-dup-0,riley,faull,turner place,margaret river carvn park,balwyn north,2033,nsw,19640728,8404785
rec-1860-dup-3,,abeywickrama,carnegie garden,derry lodge,armidale,2299,qld,19130224,6841689
rec-772-dup-2,lily,hyland,rosall,durack street,wilroy,2850,nsw,19440426,7053521
rec-886-dup-0,webf,laura,,martins well station,trugg,2180,vic,19690412,4088462
rec-1261-dup-2,james,van wijk,macqueen place,noelurma,picnicbay,3147,vic,19091004,4476788
rec-1790-dup-1,chellea,matthews,windradyne street,palm lake resort,mount pleasant,2396,ss,19510711,7311371
rec-313-dup-0,michael,broadby,burrinjuck crescent,duck creek,geraldton,2043,qld,19020812,8129823
rec-565-org,georgia,white,mauldon street,glass house,bargara,4217,nsw,19851129,6320718
rec-321-dup-2,emiily,robszon,bungonia street,st francis vlge,dianelmla,5066,wa,19420328,9454883
rec-174-dup-0,ella,weler,arthur circle,villa 184,springvaxe south,2653,,19020422,5679851
rec-1149-org,holly,hope,blackett crescent,inglewood,burleigh heads,5048,qld,19760115,3385883
rec-760-org,julia,gascoigne,langdon avenue,clarkwood,st clair,5163,nsw,19090104,4002060
rec-702-org,michaela,george,florey drive,,greensborough,6160,qld,19750325,6129953
rec-1217-dup-2,hannah,dixon,ferguson circuit,crown allotment,albuy,7253,nsw,19130806,1605711
rec-1128-dup-1,jack,stubbs,heard street,summreseet,st agnes,5344,,19890526,1690126
rec-357-org,caleb,grigs,dookie street,pmb 63,berala,2456,vic,19700102,9579474
rec-1672-dup-3,james,vincent,cumpston yplace,pacific palms caravn park,capertee,3530,nsw,19620905,3977077
rec-1029-dup-4,kylee,stephenson,cordoba manor,rose scott circuit,ashfield,4226,vic,19461101,4783085
rec-1126-dup-3,liam,waller,blacket street,,st kilda east,3221,wa,19920706,2705026
rec-261-org,chloe,mcphie,robertson street,langleigh,swanwick,4226,qld,19340310,5324627
rec-56-dup-3,jade,maelszka,genoas tr eet,,exeter,2251,vic,19391223,9915886
rec-1991-org,kai,white,cockcroft avenue,allunga,parramatta,4179,,19551009,5791061
rec-609-org,isabelle,brookhouse,kavel street,c/-the student village,riverwood,6010,wa,19200905,9060410
rec-1314-org,lachlan,hyland,colebatch place,penquite road,new lambton heights,4305,qld,19340129,6484656
rec-1380-org,zachary,plane,helen mayo crescent,moreton,lavington,4818,sa,19340303,4989033
rec-1403-dup-2,edwaed,white,vill a 5,anzacupark,blair athol,4557,vic,19811017,4853274
rec-879-org,isabella,clarke,gillespie street,flr 5 john flynn medical centre,mount victoria,2147,act,19950110,4409764
rec-1653-org,alexander,schoenberg,phillips place,glubbaan,preston west,4680,vic,19370716,3699681
rec-804-dup-0,adriana,beadle,wakelin circuit,,werrington,4760,vic,19740613,1644235
rec-1113-org,brianna,morrison,coolac place,esk farm,seaton,2566,vic,19131203,2277933
rec-1161-dup-3,jessup,cameron,spofforth street,walkers orchard,moree,2280,qld,19561117,5101659
rec-1416-org,amy,miteff,john cleland crescent,barkool,blackheath,2036,qld,19160228,2583901
rec-377-org,sara,mason,antill street,morgiana,st kilda east,2773,qld,19521024,4026880
rec-1009-dup-1,aelx,kranz,ogden cltose,aintree,kirribilli,5290,vic,19951022,8620763
rec-106-dup-0,mackenzie,buzw,snowden place,windsor lodge,greenhlil,2152,nsw,19420118,2858815
rec-1141-org,katelin,coulson,weston street,locheil,hinchinbrook,2212,wa,19080328,2624790
rec-1151-dup-0,thgmas,miles,caley crescent,,sunshine,4703,sa,19620721,8287970
rec-1856-org,brigette,beattie,,tinaroo falls,rowville,3074,nsw,19940105,5329771
rec-1033-org,keziah,painter,ainslie avenue,sec 1,torquay,3205,vic,19191031,7801066
rec-518-org,mia,mate,biraban place,tycannah station,woodbine,2198,sa,19450330,1787917
rec-1604-dup-0,jessica,whzle,pambula sitreet,blue shadows,surryyhills,2541,nsw,19341001,6125303
rec-1631-org,jack,doroszczonek,osmand street,greenslopes,mount eliza,4220,qld,19400625,2654211
rec-271-org,rachel,lipscombe,chewings street,,frankston,3150,sa,19041206,8982927
rec-217-dup-0,,paterdon,groveland crescent,the willows,mosman,6350,nsw,19960203,6068385
rec-461-dup-2,,arvanitakis,pondersa,albermarle place,woori yallock,5355,qld,19780720,7679335
